GeneIndex GeneName #SNPs run_time Theta Pleiotropic_Effect_based_on_CI Pleiotropic_Effect_based_on_Median gene snp_number chr start end gene_type gene_length snp_number_gene_length_ratio
243 KRTAP12-4 1 1.846 0.188438244985135 No No KRTAP12-4 1 21 46074130 46074576 protein_coding 446 0.00224215246636771
242 KRTAP11-1 1 2.58000000000004 0.651878600682917 No No KRTAP11-1 1 21 32252963 32253899 protein_coding 936 0.00106837606837607
244 KRTAP15-1 1 2.06 0.238695361539337 No No KRTAP15-1 1 21 31812593 31813263 protein_coding 670 0.00149253731343284
245 KRTAP19-1 1 2.33300000000003 0.24852427102615 No No KRTAP19-1 1 21 31852025 31852686 protein_coding 661 0.00151285930408472
247 KRTAP19-6 1 2.24000000000001 0.492448911416274 No No KRTAP19-6 1 21 31913854 31914183 protein_coding 329 0.00303951367781155
246 KRTAP19-4 1 2.303 0.278783643357666 No No KRTAP19-4 1 21 31869142 31869483 protein_coding 341 0.00293255131964809
249 KRTAP2-2 1 2.17899999999997 0.474786633079019 No No KRTAP2-2 1 17 39210750 39211482 protein_coding 732 0.00136612021857923
251 KRTAP27-1 1 2.32600000000002 0.161793683144397 No No KRTAP27-1 1 21 31709331 31710012 protein_coding 681 0.00146842878120411
250 KRTAP2-4 1 2.53800000000001 0.677930651692074 No No KRTAP2-4 1 17 39221368 39222131 protein_coding 763 0.00131061598951507
252 KRTAP4-16 1 2.27499999999998 0.235914475328539 No No KRTAP4-16 1 17 39257754 39258461 protein_coding 707 0.00141442715700141
253 KRTAP5-2 1 1.90899999999999 0.250156653744122 No No KRTAP5-2 1 11 1618407 1619524 protein_coding 1117 0.000895255147717099
254 KRTAP5-6 1 2.35500000000002 0.314126806576658 No No KRTAP5-6 1 11 1718425 1718985 protein_coding 560 0.00178571428571429
255 KRTAP5-8 1 2.21599999999995 0.263304330174774 No No KRTAP5-8 1 11 71249071 71250255 protein_coding 1184 0.000844594594594595
256 KRTAP6-3 1 2.012 0.181346443722406 No No KRTAP6-3 1 21 31964759 31965394 protein_coding 635 0.0015748031496063
257 KRTAP8-1 1 2.35599999999999 0.571990288549254 No No KRTAP8-1 1 21 32185015 32185592 protein_coding 577 0.00173310225303293
258 KRTAP9-2 1 2.40000000000003 0.245093841431592 No No KRTAP9-2 1 17 39382900 39383904 protein_coding 1004 0.00099601593625498
259 KRTAP9-6 1 2.084 0.18886195104627 No No KRTAP9-6 1 17 39421591 39422893 protein_coding 1302 0.000768049155145929
260 LACRT 1 2.065 0.195010936669856 No No LACRT 1 12 55024595 55028679 protein_coding 4084 0.000244857982370225
261 LAG3 1 2.12599999999998 0.207354813585537 No No LAG3 1 12 6881678 6887621 protein_coding 5943 0.00016826518593303
262 LBX1 1 2.17899999999997 0.227580578263692 No No LBX1 1 10 102986751 102989220 protein_coding 2469 0.000405022276225192
263 LCAT 1 2.36500000000001 0.332875186389291 No No LCAT 1 16 67973653 67978034 protein_coding 4381 0.000228258388495777
265 LCE4A 1 2.23200000000003 0.505148217603388 No No LCE4A 1 1 152680636 152681910 protein_coding 1274 0.000784929356357928
264 LCE2D 1 2.51300000000003 0.411520199142817 No No LCE2D 1 1 152635856 152637135 protein_coding 1279 0.000781860828772478
266 LCN9 1 2.16499999999996 0.246486823009647 No No LCN9 1 9 138555168 138558268 protein_coding 3100 0.00032258064516129
267 LGALS7 1 2.10700000000003 0.276396838344218 No No LGALS7 1 19 39261608 39264157 protein_coding 2549 0.000392310710082385
268 LRFN4 1 3.01700000000005 0.991614101502159 No No LRFN4 1 11 66624118 66627946 protein_coding 3828 0.00026123301985371
269 LRRC37A2 1 2.71899999999999 0.987749221083015 No No LRRC37A2 1 17 44588877 44633016 protein_coding 44139 2.2655701307234e-05
273 LY6G6E 1 1.85300000000001 0.196782530598967 No No LY6G6E 1 6 31679548 31681842 protein_coding 2294 0.0004359197907585
272 LTB 1 2.22300000000001 0.384871727762918 No No LTB 1 6 31548302 31550299 protein_coding 1997 0.000500751126690035
270 LRRC73 1 2.63499999999999 0.693758751669784 No No LRRC73 1 6 43474707 43478424 protein_coding 3717 0.000269034167339252
271 LRRC74B 1 2.577 0.263005830546891 No No LRRC74B 1 22 21400249 21418457 protein_coding 18208 5.4920913884007e-05
274 MAB21L1 1 2.411 0.548366596386811 No No MAB21L1 1 13 36047926 36050826 protein_coding 2900 0.000344827586206897
276 MAP1LC3C 1 1.971 0.226972837601756 No No MAP1LC3C 1 1 242158792 242162400 protein_coding 3608 0.000277161862527716
278 MARCHF9 1 1.80799999999999 0.189724063436465 No No MARCHF9 1 12 58148886 58154194 protein_coding 5308 0.000188394875659382
275 MAGEL2 1 2.14799999999997 0.189065745895644 No No MAGEL2 1 15 23888696 23893014 protein_coding 4318 0.000231588698471515
277 MAPK7 1 2.04200000000003 0.187431924693067 No No MAPK7 1 17 19281034 19286857 protein_coding 5823 0.000171732783788425
280 MBD3L2B 1 2.43399999999997 0.273499097757369 No No MBD3L2B 1 19 7018980 7021443 protein_coding 2463 0.000406008932196508
282 MED8 1 1.91499999999996 0.154020965244053 No No MED8 1 1 43849588 43855479 protein_coding 5891 0.000169750466813784
283 METTL17 1 2.01600000000002 0.234119814699433 No No METTL17 1 14 21458132 21465194 protein_coding 7062 0.000141602945341263
285 MEX3B 1 2.17199999999997 0.241891628957315 No No MEX3B 1 15 82334119 82338460 protein_coding 4341 0.000230361667818475
281 MBD3L3 1 2.44900000000001 0.156848099381837 No No MBD3L3 1 19 7056220 7058651 protein_coding 2431 0.000411353352529823
284 METTL26 1 2.363 0.360742027748525 No No METTL26 1 16 684427 686366 protein_coding 1939 0.000515729757607014
286 MGAT2 1 2.10000000000002 0.155422913105935 No No MGAT2 1 14 50087517 50090199 protein_coding 2682 0.000372856077554064
287 MIEN1 1 2.16699999999997 0.404276325234572 No No MIEN1 1 17 37884749 37886785 protein_coding 2036 0.000491159135559921
291 MIXL1 1 1.83199999999999 0.166675656002351 No No MIXL1 1 1 226411319 226414761 protein_coding 3442 0.000290528762347472
289 MILR1 1 2.10000000000002 0.316712465877883 No No MILR1 1 17 62461569 62464760 protein_coding 3191 0.000313381385145722
288 MIF 1 2.35200000000003 0.649902919163564 No No MIF 1 22 24236570 24237414 protein_coding 844 0.00118483412322275
290 MIOX 1 2.36500000000001 0.275319791862059 No No MIOX 1 22 50925213 50929077 protein_coding 3864 0.00025879917184265
293 MNX1 1 2.20099999999996 0.382972818483217 No No MNX1 1 7 156786745 156803357 protein_coding 16612 6.01974476282206e-05
292 MMP19 1 2.36399999999998 0.15806728345988 No No MMP19 1 12 56229217 56236750 protein_coding 7533 0.000132749236691889
295 MRC1 1 2.108 0.298689131872585 No No MRC1 1 10 18098352 18200091 protein_coding 101739 9.82907243043474e-06
299 MRPS2 1 1.92600000000004 0.151865262700568 No No MRPS2 1 9 138391830 138396519 protein_coding 4689 0.000213265088505012
298 MRPL55 1 2.065 0.333078954898275 No No MRPL55 1 1 228294380 228297013 protein_coding 2633 0.000379794910748196
297 MRPL53 1 2.56800000000004 0.599282036726977 No No MRPL53 1 2 74699109 74699814 protein_coding 705 0.00141843971631206
300 MSRB1 1 1.90600000000001 0.194170077750225 No No MSRB1 1 16 1988230 1993294 protein_coding 5064 0.000197472353870458
301 MTRNR2L13 1 2.22200000000004 0.271174880741921 No No MTRNR2L13 1 4 117220032 117221476 protein_coding 1444 0.000692520775623269
302 MUC1 1 2.78299999999996 0.999089109865414 No No MUC1 1 1 155158300 155162707 protein_coding 4407 0.00022691173133651
304 NANOGP8 1 2.17999999999995 0.259437410745544 No No NANOGP8 1 15 35375611 35377496 protein_coding 1885 0.000530503978779841
303 NABP2 1 2.19099999999997 0.279733548651567 No No NABP2 1 12 56615799 56623638 protein_coding 7839 0.000127567291746396
305 NANOS1 1 2.60599999999999 0.610135161984146 No No NANOS1 1 10 120789226 120793242 protein_coding 4016 0.000249003984063745
306 NBPF10 1 2.20599999999996 0.307117595144588 No No NBPF10 1 1 145209145 145358886 protein_coding 149741 6.67819768800796e-06
307 NEUROG1 1 2.35199999999998 0.179467656921906 No No NEUROG1 1 5 134869972 134871654 protein_coding 1682 0.000594530321046373
309 NOC4L 1 2.15199999999999 0.234581681291202 No No NOC4L 1 12 132629002 132637018 protein_coding 8016 0.000124750499001996
311 NPM3 1 2.29900000000004 0.317968670867116 No No NPM3 1 10 103541082 103543170 protein_coding 2088 0.000478927203065134
308 NKX2-8 1 2.899 0.987687771447117 No No NKX2-8 1 14 37049209 37051819 protein_coding 2610 0.000383141762452107
312 NPPB 1 2.084 0.377186253083058 No No NPPB 1 1 11917521 11919002 protein_coding 1481 0.000675219446320054
313 NPRL2 1 2.11399999999998 0.247735972749551 No No NPRL2 1 3 50384761 50388257 protein_coding 3496 0.00028604118993135
314 NSMCE3 1 2.51099999999997 0.232336218998835 No No NSMCE3 1 15 29557193 29562026 protein_coding 4833 0.000206910821435961
315 NSUN5 1 2.68000000000001 0.597221165502842 No No NSUN5 1 7 72716513 72722823 protein_coding 6310 0.000158478605388273
317 ODAD3 1 2.08200000000005 0.158750609213715 No No ODAD3 1 19 11531272 11546603 protein_coding 15331 6.52273172004435e-05
316 NT5C 1 2.44400000000002 0.232267567356861 No No NT5C 1 17 73126320 73127852 protein_coding 1532 0.000652741514360313
318 OLIG1 1 2.28500000000003 0.25535683984606 No No OLIG1 1 21 34442447 34444719 protein_coding 2272 0.000440140845070423
319 OMP 1 2.46699999999998 0.220320785480302 No No OMP 1 11 76813886 76814377 protein_coding 491 0.00203665987780041
320 OR10W1 1 2.44200000000001 0.236029399211974 No No OR10W1 1 11 58034264 58035732 protein_coding 1468 0.000681198910081744
321 OR13C8 1 1.822 0.165922304854893 No No OR13C8 1 9 107331449 107332411 protein_coding 962 0.00103950103950104
322 OR1E1 1 1.95100000000002 0.155779627888214 No No OR1E1 1 17 3300398 3301704 protein_coding 1306 0.000765696784073507
324 OR2AE1 1 1.983 0.47181074705274 No No OR2AE1 1 7 99473685 99474656 protein_coding 971 0.00102986611740474
325 OR2B3 1 2.10700000000003 0.311243445879693 No No OR2B3 1 6 29053985 29055090 protein_coding 1105 0.000904977375565611
323 OR1J1 1 2.62299999999999 0.147711761717461 No No OR1J1 1 9 125239237 125240205 protein_coding 968 0.00103305785123967
327 OR2M5 1 2.19 0.510203980369045 No No OR2M5 1 1 248308450 248309388 protein_coding 938 0.00106609808102345
326 OR2B6 1 2.41800000000001 0.257733309418606 No No OR2B6 1 6 27925019 27925960 protein_coding 941 0.00106269925611052
328 OR4A15 1 2.209 0.3363736263972 No No OR4A15 1 11 55135450 55136394 protein_coding 944 0.00105932203389831
329 OR4D11 1 1.91300000000001 0.201402578912255 No No OR4D11 1 11 59271049 59271984 protein_coding 935 0.00106951871657754
331 OR51A2 1 2.01400000000001 0.19493703280507 No No OR51A2 1 11 4976002 4976943 protein_coding 941 0.00106269925611052
330 OR4S1 1 2.21600000000001 0.488837281439709 No No OR4S1 1 11 48327775 48328704 protein_coding 929 0.00107642626480086
332 OR51F2 1 1.90799999999996 0.19494266061063 No No OR51F2 1 11 4842551 4843686 protein_coding 1135 0.000881057268722467
333 OR51V1 1 2.17700000000002 0.185514483961491 No No OR51V1 1 11 5220965 5221912 protein_coding 947 0.00105596620908131
334 OR52E8 1 2.58499999999998 0.189009675506987 No No OR52E8 1 11 5877904 5878964 protein_coding 1060 0.000943396226415094
335 OR52L1 1 2.61000000000001 0.961117636068179 No No OR52L1 1 11 6007122 6008215 protein_coding 1093 0.000914913083257091
337 OR5B17 1 1.84100000000001 0.159286516865951 No No OR5B17 1 11 58125597 58126542 protein_coding 945 0.00105820105820106
336 OR5AP2 1 2.16399999999999 0.251981518691592 No No OR5AP2 1 11 56408965 56409915 protein_coding 950 0.00105263157894737
338 OR5B21 1 2.00999999999999 0.222620935380689 No No OR5B21 1 11 58274280 58275578 protein_coding 1298 0.000770416024653313
341 OR5T3 1 1.952 0.226025583024969 No No OR5T3 1 11 56019676 56020698 protein_coding 1022 0.000978473581213307
342 OR6C65 1 2.03500000000003 0.36699834279485 No No OR6C65 1 12 55794313 55795251 protein_coding 938 0.00106609808102345
339 OR5D13 1 2.92199999999997 0.583891070271603 No No OR5D13 1 11 55540914 55541858 protein_coding 944 0.00105932203389831
340 OR5J2 1 2.37599999999998 0.733662904536454 No No OR5J2 1 11 55944094 55945032 protein_coding 938 0.00106609808102345
343 OR6C76 1 2.49599999999998 0.350080408080482 No No OR6C76 1 12 55820038 55820976 protein_coding 938 0.00106609808102345
344 OR6X1 1 2.27100000000002 0.79799119948795 No No OR6X1 1 11 123624288 123625226 protein_coding 938 0.00106609808102345
345 OR8K5 1 1.95100000000002 0.233556036878048 No No OR8K5 1 11 55926870 55927793 protein_coding 923 0.00108342361863489
348 P2RY1 1 2.12600000000003 0.273228193717506 No No P2RY1 1 3 152552920 152559228 protein_coding 6308 0.00015852885225111
347 OSR2 1 2.517 0.186928752571035 No No OSR2 1 8 99956631 99964332 protein_coding 7701 0.000129853265809635
349 PABPN1L 1 2.29899999999998 0.46239224517957 No No PABPN1L 1 16 88929741 88933068 protein_coding 3327 0.000300571085061617
350 PANO1 1 2.00199999999995 0.29721764804322 No No PANO1 1 11 797511 799190 protein_coding 1679 0.000595592614651578
351 PANX3 1 2.12799999999999 0.273698428158708 No No PANX3 1 11 124481324 124490252 protein_coding 8928 0.000112007168458781
352 PCGF1 1 2.10200000000003 0.434394235257387 No No PCGF1 1 2 74732170 74734822 protein_coding 2652 0.000377073906485671
353 PCOLCE 1 2.142 0.340533743166809 No No PCOLCE 1 7 100199986 100205798 protein_coding 5812 0.000172057811424639
356 PFDN5 1 1.82799999999997 0.289837802858977 No No PFDN5 1 12 53689075 53693236 protein_coding 4161 0.000240326844508532
355 PF4V1 1 2.10000000000002 0.273291237091085 No No PF4V1 1 4 74719013 74720200 protein_coding 1187 0.0008424599831508
357 PIGW 1 2.274 0.131034639259584 No No PIGW 1 17 34890814 34895159 protein_coding 4345 0.000230149597238205
354 PEX11B 1 3.40999999999997 0.999222586321866 No No PEX11B 1 1 145516372 145523730 protein_coding 7358 0.000135906496330525
358 PKN3 1 2.22300000000001 0.249455689746013 No No PKN3 1 9 131464782 131483195 protein_coding 18413 5.43094552761636e-05
359 PLAAT2 1 2.30399999999997 0.250495739398006 No No PLAAT2 1 11 63320242 63330851 protein_coding 10609 9.42595909133754e-05
360 PLPP2 1 1.90299999999996 0.22635709264669 No No PLPP2 1 19 281040 291403 protein_coding 10363 9.64971533339767e-05
361 PMAIP1 1 2.41999999999996 0.359838175849754 No No PMAIP1 1 18 57567228 57571537 protein_coding 4309 0.000232072406590856
362 PMIS2 1 1.99400000000003 0.168754744068316 No No PMIS2 1 19 36077063 36078198 protein_coding 1135 0.000881057268722467
363 PNRC1 1 2.00700000000001 0.166440204850673 No No PNRC1 1 6 89790470 89794879 protein_coding 4409 0.000226808800181447
364 POLE3 1 2.24899999999997 0.44892535125498 No No POLE3 1 9 116169515 116172955 protein_coding 3440 0.000290697674418605
366 POTEJ 1 1.99299999999999 0.242032600390061 No No POTEJ 1 2 131369013 131415610 protein_coding 46597 2.14606090520849e-05
365 POLR3GL 1 2.96499999999997 0.998890153054428 No No POLR3GL 1 1 145456236 145470400 protein_coding 14164 7.06015249929399e-05
368 PPP1R3G 1 2.22399999999999 0.318028801301363 No No PPP1R3G 1 6 5085575 5089721 protein_coding 4146 0.000241196333815726
367 PPM1J 1 2.387 0.198703066415248 No No PPM1J 1 1 113252616 113258099 protein_coding 5483 0.000182381907714755
370 PRB3 1 2.14100000000002 0.204251536416486 No No PRB3 1 12 11418857 11422739 protein_coding 3882 0.000257599175682638
369 PRAC2 1 2.66699999999997 0.698841562093735 No No PRAC2 1 17 46800547 46802120 protein_coding 1573 0.000635727908455181
371 PRDX5 1 1.99200000000002 0.347164601954973 No No PRDX5 1 11 64085593 64089283 protein_coding 3690 0.0002710027100271
372 PRKCSH 1 2.08199999999999 0.144795589906757 No No PRKCSH 1 19 11546105 11561783 protein_coding 15678 6.37836458731981e-05
373 PRM1 1 2.12600000000003 0.266110210112643 No No PRM1 1 16 11374698 11375187 protein_coding 489 0.00204498977505112
374 PRM2 1 2.50599999999997 0.278438834836152 No No PRM2 1 16 11369496 11370337 protein_coding 841 0.00118906064209275
377 PRR20B 1 1.84800000000001 0.156994588116278 No No PRR20B 1 13 57721622 57724643 protein_coding 3021 0.00033101621979477
375 PRM3 1 2.19100000000003 0.21450542872271 No No PRM3 1 16 11367056 11367486 protein_coding 430 0.00232558139534884
376 PRR14 1 2.41000000000003 0.181752279096408 No No PRR14 1 16 30662038 30667734 protein_coding 5696 0.000175561797752809
378 PRR20C 1 1.92899999999997 0.164392130966223 No No PRR20C 1 13 57715052 57731216 protein_coding 16164 6.18658747834694e-05
379 PRR23B 1 2.09399999999999 0.23460237879885 No No PRR23B 1 3 138737873 138739768 protein_coding 1895 0.000527704485488127
381 PRRT3 1 1.81999999999999 0.179808851675533 No No PRRT3 1 3 9987226 9994092 protein_coding 6866 0.000145645208272648
380 PRR29 1 2.37799999999999 0.280078726489409 No No PRR29 1 17 62075711 62081665 protein_coding 5954 0.000167954316425932
382 PRSS41 1 2.166 0.409357068254324 No No PRSS41 1 16 2848471 2855305 protein_coding 6834 0.000146327187591454
383 PSMB10 1 2.25700000000001 0.357423439970284 No No PSMB10 1 16 67968409 67970767 protein_coding 2358 0.000424088210347752
384 PUSL1 1 2.04599999999999 0.2004422479591 No No PUSL1 1 1 1243977 1247057 protein_coding 3080 0.000324675324675325
385 PYDC1 1 2.24199999999996 0.384504740688055 No No PYDC1 1 16 31227283 31228456 protein_coding 1173 0.000852514919011083
386 PYDC2 1 1.97000000000003 0.151159872581846 No No PYDC2 1 3 191178952 191179245 protein_coding 293 0.00341296928327645
387 R3HDM4 1 2.45599999999996 0.443889520504048 No No R3HDM4 1 19 896503 913245 protein_coding 16742 5.97300203082069e-05
388 RAB25 1 2.58800000000002 0.951251427401789 No No RAB25 1 1 156030951 156040295 protein_coding 9344 0.000107020547945205
390 RAB42 1 2.17899999999997 0.202971718464529 No No RAB42 1 1 28918712 28921961 protein_coding 3249 0.000307787011388119
389 RAB34 1 2.81799999999998 0.399423663976982 No No RAB34 1 17 27041299 27045447 protein_coding 4148 0.000241080038572806
391 RAC3 1 2.18000000000001 0.307447683802352 No No RAC3 1 17 79989554 79992080 protein_coding 2526 0.000395882818685669
392 REEP4 1 2.22300000000001 0.2053018866223 No No REEP4 1 8 21995533 21999464 protein_coding 3931 0.000254388196387688
394 RETN 1 1.904 0.245771731033243 No No RETN 1 19 7733935 7735341 protein_coding 1406 0.000711237553342817
393 REP15 1 2.24599999999998 0.154328820510752 No No REP15 1 12 27849380 27850529 protein_coding 1149 0.000870322019147084
395 RHBDL1 1 1.98399999999998 0.210537099049311 No No RHBDL1 1 16 725671 728268 protein_coding 2597 0.000385059684251059
396 RHOV 1 2.214 0.197098207088166 No No RHOV 1 15 41164412 41166432 protein_coding 2020 0.000495049504950495
397 RNASE10 1 2.09199999999998 0.288979393639315 No No RNASE10 1 14 20973696 20979328 protein_coding 5632 0.000177556818181818
398 RNASE12 1 2.04500000000002 0.256229829755812 No No RNASE12 1 14 21058352 21058982 protein_coding 630 0.00158730158730159
399 RNASE3 1 1.97899999999998 0.177992733854709 No No RNASE3 1 14 21359544 21360507 protein_coding 963 0.00103842159916926
403 RP11-473M10.3 1 2.17399999999998 0.275869903899848 No No RP11-473M10.3 1 13 64320874 64325213 protein_coding 4339 0.000230467849734962
